,Unnamed: 0,Data,TempMaxima
8298,16207,1985-09-09,22.4
8299,16208,1985-09-10,25.5
8300,16209,1985-09-11,23.3
8301,16210,1985-09-12,24.7
8302,16211,1985-09-13,25.2
8303,16212,1985-09-14,25.3
8304,16213,1985-09-15,25.5
8305,16214,1985-09-16,26.2
8306,16215,1985-09-17,32.7
8307,16216,1985-09-18,24.5
8308,16217,1985-09-19,21.9
8309,16218,1985-09-20,28.9
8310,16219,1985-09-21,25.6
8311,16220,1985-09-22,21.9
8312,16221,1985-09-23,24.5
8313,16222,1985-09-24,23.9
8314,16223,1985-09-25,24.8
8315,16224,1985-09-26,22.5
8316,16225,1985-09-27,21.6
8317,16226,1985-09-28,22.3
8318,16227,1985-09-29,21.4
8319,16228,1985-09-30,25.4
8320,16229,1985-10-01,24.4
8321,16230,1985-10-02,24.1
8322,16231,1985-10-03,24.1
8323,16232,1985-10-04,24.8
8324,16233,1985-10-05,25.1
8325,16234,1985-10-06,27.3
8326,16235,1985-10-07,24.7
8327,16236,1985-10-08,27.6
8328,16237,1985-10-09,23.5
8329,16238,1985-10-10,25.3
8330,16239,1985-10-11,25.2
8331,16240,1985-10-12,22.9
8332,16241,1985-10-13,22.3
8333,16242,1985-10-14,25.4
8334,16243,1985-10-15,25.7
8335,16244,1985-10-16,25.9
8336,16245,1985-10-17,26.0
8337,16246,1985-10-18,25.5
8338,16247,1985-10-19,26.3
8339,16248,1985-10-20,35.0
8340,16249,1985-10-21,30.8
8341,16250,1985-10-22,23.9
8342,16251,1985-10-23,23.9
8343,16252,1985-10-24,24.3
8344,16253,1985-10-25,31.1
8345,16254,1985-10-26,26.3
8346,16255,1985-10-27,23.3
8347,16256,1985-10-28,26.1
8348,16257,1985-10-29,24.7
8349,16258,1985-10-30,26.9
8350,16259,1985-10-31,32.3
8351,16260,1985-11-01,29.4
8352,16261,1985-11-02,24.0
8353,16262,1985-11-03,24.0
8354,16263,1985-11-04,21.5
8355,16264,1985-11-05,23.0
8356,16265,1985-11-06,23.7
8357,16266,1985-11-07,24.4
8358,16267,1985-11-08,24.4
8359,16268,1985-11-09,25.7
8360,16269,1985-11-10,27.1
8361,16270,1985-11-11,29.4
8362,16271,1985-11-12,28.6
8363,16272,1985-11-13,28.1
8364,16273,1985-11-14,27.1
8365,16274,1985-11-15,27.4
8366,16275,1985-11-16,26.8
8367,16276,1985-11-17,28.4
8368,16277,1985-11-18,27.2
8369,16278,1985-11-19,25.6
8370,16279,1985-11-20,24.9
8371,16280,1985-11-21,27.2
8372,16281,1985-11-22,29.7
8373,16282,1985-11-23,34.1
8374,16283,1985-11-24,29.7
8375,16284,1985-11-25,25.8
8376,16285,1985-11-26,27.8
8377,16286,1985-11-27,26.9
8378,16287,1985-11-28,24.4
8379,16288,1985-11-29,23.4
8380,16289,1985-11-30,23.1
8381,16290,1985-12-01,27.6
8382,16291,1985-12-02,24.5
8383,16292,1985-12-03,24.5
8384,16293,1985-12-04,20.1
8385,16294,1985-12-05,22.3
8386,16295,1985-12-06,25.7
8387,16296,1985-12-07,26.1
8388,16297,1985-12-08,26.3
8389,16298,1985-12-09,27.3
8390,16299,1985-12-10,30.7
8391,16300,1985-12-11,31.9
8392,16301,1985-12-12,26.9
8393,16302,1985-12-13,26.4
8394,16303,1985-12-14,32.6
8395,16304,1985-12-15,33.8
8396,16305,1985-12-16,30.2
8397,16306,1985-12-17,28.9
8398,16307,1985-12-18,26.4
8399,16308,1985-12-19,26.3
8400,16309,1985-12-20,27.1
8401,16310,1985-12-21,28.5
8402,16311,1985-12-22,32.7
8403,16312,1985-12-23,26.7
8404,16313,1985-12-24,28.2
8405,16314,1985-12-25,30.1
8406,16315,1985-12-26,28.6
8407,16316,1985-12-27,26.3
8408,16317,1985-12-28,29.9
8409,16318,1985-12-29,28.0
8410,16319,1985-12-30,27.3
8411,16320,1985-12-31,27.7
8412,16321,1986-01-01,28.2
8413,16323,1986-01-02,28.8
8414,16325,1986-01-03,27.9
8415,16327,1986-01-04,27.8
8416,16329,1986-01-05,29.3
8417,16331,1986-01-06,26.9
8418,16333,1986-01-07,25.2
8419,16335,1986-01-08,25.3
8420,16337,1986-01-09,29.3
8421,16339,1986-01-10,29.0
8422,16341,1986-01-11,28.0
8423,16343,1986-01-12,29.2
8424,16345,1986-01-13,31.2
8425,16347,1986-01-14,29.5
8426,16349,1986-01-15,29.5
8427,16351,1986-01-16,31.3
8428,16353,1986-01-17,35.5
8429,16355,1986-01-18,36.7
8430,16357,1986-01-19,35.9
8431,16359,1986-01-20,29.9
8432,16361,1986-01-21,26.9
8433,16363,1986-01-22,30.3
8434,16365,1986-01-23,32.0
8435,16367,1986-01-24,30.3
8436,16369,1986-01-25,30.6
8437,16371,1986-01-26,29.6
8438,16373,1986-01-27,29.7
8439,16375,1986-01-28,31.5
8440,16377,1986-01-29,31.1
8441,16379,1986-01-30,34.3
8442,16381,1986-01-31,34.6
8443,16383,1986-02-01,36.4
8444,16385,1986-02-02,34.3
8445,16387,1986-02-03,28.2
8446,16389,1986-02-04,27.4
8447,16391,1986-02-05,26.1
8448,16393,1986-02-06,29.5
8449,16395,1986-02-07,34.5
8450,16397,1986-02-08,29.4
8451,16399,1986-02-09,30.9
8452,16401,1986-02-10,33.9
8453,16403,1986-02-11,30.7
8454,16405,1986-02-12,29.7
8455,16407,1986-02-13,27.8
8456,16409,1986-02-14,27.5
8457,16411,1986-02-15,30.0
8458,16413,1986-02-16,30.3
8459,16415,1986-02-17,34.6
8460,16417,1986-02-18,30.3
8461,16419,1986-02-19,30.9
8462,16421,1986-02-20,34.7
8463,16423,1986-02-21,30.3
8464,16425,1986-02-22,29.6
8465,16427,1986-02-23,30.4
8466,16429,1986-02-24,33.0
8467,16431,1986-02-25,34.8
8468,16433,1986-02-26,32.1
8469,16435,1986-02-27,31.3
8470,16437,1986-02-28,32.2
8471,16439,1986-03-01,31.4
8472,16440,1986-03-02,27.9
8473,16441,1986-03-03,28.2
8474,16442,1986-03-04,28.2
8475,16443,1986-03-05,31.3
8476,16444,1986-03-06,35.7
8477,16445,1986-03-07,28.5
8478,16446,1986-03-08,27.5
8479,16447,1986-03-09,27.5
8480,16448,1986-03-10,30.3
8481,16449,1986-03-11,31.8
8482,16450,1986-03-12,32.3
8483,16451,1986-03-13,30.6
8484,16452,1986-03-14,31.3
8485,16453,1986-03-15,32.2
8486,16454,1986-03-16,32.2
8487,16455,1986-03-17,31.7
8488,16456,1986-03-18,31.6
8489,16457,1986-03-19,31.6
8490,16458,1986-03-20,25.6
8491,16459,1986-03-21,25.6
8492,16460,1986-03-22,28.1
8493,16461,1986-03-23,29.6
8494,16462,1986-03-24,27.7
8495,16463,1986-03-25,30.0
8496,16464,1986-03-26,31.5
8497,16465,1986-03-27,28.7
8498,16466,1986-03-28,29.0
8499,16467,1986-03-29,28.5
8500,16468,1986-03-30,30.8
8501,16469,1986-03-31,29.9
8502,16470,1986-04-01,29.1
8503,16472,1986-04-02,28.7
8504,16474,1986-04-03,30.6
8505,16476,1986-04-04,29.5
8506,16478,1986-04-05,32.2
8507,16480,1986-04-06,31.4
8508,16482,1986-04-07,30.6
8509,16484,1986-04-08,29.0
8510,16486,1986-04-09,30.2
8511,16488,1986-04-10,30.7
8512,16490,1986-04-11,29.9
8513,16492,1986-04-12,29.8
8514,16494,1986-04-13,33.1
8515,16496,1986-04-14,37.1
8516,16498,1986-04-15,34.4
8517,16500,1986-04-16,24.1
8518,16502,1986-04-17,24.8
8519,16504,1986-04-18,25.9
8520,16506,1986-04-19,26.3
8521,16508,1986-04-20,28.2
8522,16510,1986-04-21,28.8
8523,16512,1986-04-22,27.6
8524,16514,1986-04-23,27.1
8525,16516,1986-04-24,27.0
8526,16518,1986-04-25,28.8
8527,16520,1986-04-26,32.1
8528,16522,1986-04-27,28.4
8529,16524,1986-04-28,26.2
8530,16526,1986-04-29,24.9
8531,16528,1986-04-30,25.3
8532,16530,1986-05-01,26.7
8533,16531,1986-05-02,28.5
8534,16532,1986-05-03,29.1
8535,16533,1986-05-04,28.5
8536,16534,1986-05-05,28.9
8537,16535,1986-05-06,31.0
8538,16536,1986-05-07,26.2
8539,16537,1986-05-08,25.6
8540,16538,1986-05-09,27.0
8541,16539,1986-05-10,29.4
8542,16540,1986-05-11,28.3
8543,16541,1986-05-12,28.7
8544,16542,1986-05-13,28.7
8545,16543,1986-05-14,25.9
8546,16544,1986-05-15,25.6
8547,16545,1986-05-16,27.9
8548,16546,1986-05-17,30.5
8549,16547,1986-05-18,33.0
8550,16548,1986-05-19,28.8
8551,16549,1986-05-20,29.3
8552,16550,1986-05-21,29.4
8553,16551,1986-05-22,23.9
8554,16552,1986-05-23,26.4
8555,16553,1986-05-24,27.3
8556,16554,1986-05-25,29.6
8557,16555,1986-05-26,26.5
8558,16556,1986-05-27,27.3
8559,16557,1986-05-28,29.5
8560,16558,1986-05-29,30.7
8561,16559,1986-05-30,31.5
8562,16560,1986-05-31,25.1
8563,16561,1986-06-01,23.5
8564,16563,1986-06-02,23.5
8565,16565,1986-06-03,22.8
8566,16567,1986-06-04,23.4
8567,16569,1986-06-05,24.3
8568,16571,1986-06-06,25.4
8569,16573,1986-06-07,25.6
8570,16575,1986-06-08,26.1
8571,16577,1986-06-09,27.0
8572,16579,1986-06-10,26.6
8573,16581,1986-06-11,28.4
8574,16583,1986-06-12,27.1
8575,16585,1986-06-13,27.5
8576,16587,1986-06-14,29.3
8577,16589,1986-06-15,29.9
8578,16591,1986-06-16,25.3
8579,16593,1986-06-17,25.5
8580,16595,1986-06-18,26.8
8581,16597,1986-06-19,26.2
8582,16599,1986-06-20,25.7
8583,16601,1986-06-21,26.7
8584,16603,1986-06-22,26.5
8585,16605,1986-06-23,27.3
8586,16607,1986-06-24,26.7
8587,16609,1986-06-25,28.1
8588,16611,1986-06-26,25.0
8589,16613,1986-06-27,23.3
8590,16615,1986-06-28,23.8
8591,16617,1986-06-29,24.9
8592,16619,1986-06-30,25.8
8593,16621,1986-07-01,30.0
8594,16623,1986-07-02,24.3
8595,16625,1986-07-03,22.4
8596,16627,1986-07-04,24.2
8597,16629,1986-07-05,24.0
8598,16631,1986-07-06,24.2
8599,16633,1986-07-07,20.8
8600,16635,1986-07-08,21.0
8601,16637,1986-07-09,22.1
8602,16639,1986-07-10,21.8
8603,16641,1986-07-11,22.9
8604,16643,1986-07-12,24.6
8605,16645,1986-07-13,25.5
8606,16647,1986-07-14,25.3
8607,16649,1986-07-15,26.8
8608,16651,1986-07-16,28.0
8609,16653,1986-07-17,24.7
8610,16655,1986-07-18,25.0
8611,16657,1986-07-19,25.3
8612,16659,1986-07-20,29.0
8613,16661,1986-07-21,25.1
8614,16663,1986-07-22,19.5
8615,16665,1986-07-23,18.5
8616,16667,1986-07-24,21.7
8617,16669,1986-07-25,22.9
8618,16671,1986-07-26,25.8
8619,16673,1986-07-27,26.4
8620,16675,1986-07-28,21.7
8621,16677,1986-07-29,23.0
8622,16679,1986-07-30,27.6
8623,16681,1986-07-31,25.7
8624,16683,1986-08-01,22.7
8625,16685,1986-08-02,25.9
8626,16687,1986-08-03,30.9
8627,16689,1986-08-04,29.8
8628,16691,1986-08-05,27.1
8629,16693,1986-08-06,28.6
8630,16695,1986-08-07,24.5
8631,16697,1986-08-08,24.8
8632,16699,1986-08-09,26.0
8633,16701,1986-08-10,29.1
8634,16703,1986-08-11,31.0
8635,16705,1986-08-12,26.3
8636,16707,1986-08-13,23.9
8637,16709,1986-08-14,29.1
8638,16711,1986-08-15,26.7
8639,16713,1986-08-16,24.2
8640,16715,1986-08-17,26.3
8641,16717,1986-08-18,23.1
8642,16719,1986-08-19,20.7
8643,16721,1986-08-20,22.3
8644,16723,1986-08-21,21.4
8645,16725,1986-08-22,24.8
8646,16727,1986-08-23,25.3
8647,16729,1986-08-24,27.9
8648,16731,1986-08-25,24.3
8649,16733,1986-08-26,26.0
8650,16735,1986-08-27,25.5
8651,16737,1986-08-28,23.8
8652,16739,1986-08-29,24.9
8653,16741,1986-08-30,24.4
8654,16743,1986-08-31,21.6
8655,16745,1986-09-01,20.6
8656,16747,1986-09-02,21.5
8657,16749,1986-09-03,22.6
8658,16751,1986-09-04,24.1
8659,16753,1986-09-05,26.9
8660,16755,1986-09-06,24.2
8661,16757,1986-09-07,23.7
8662,16759,1986-09-08,23.4
8663,16761,1986-09-09,23.5
8664,16763,1986-09-10,23.1
8665,16765,1986-09-11,23.8
8666,16767,1986-09-12,24.8
8667,16769,1986-09-13,27.5
8668,16771,1986-09-14,32.9
8669,16773,1986-09-15,33.9
8670,16775,1986-09-16,27.0
8671,16777,1986-09-17,28.7
8672,16779,1986-09-18,25.1
8673,16781,1986-09-19,23.7
8674,16783,1986-09-20,25.0
8675,16785,1986-09-21,22.4
8676,16787,1986-09-22,23.1
8677,16789,1986-09-23,25.4
8678,16791,1986-09-24,32.8
8679,16793,1986-09-25,25.5
8680,16795,1986-09-26,23.2
8681,16797,1986-09-27,22.3
8682,16799,1986-09-28,22.0
8683,16801,1986-09-29,21.6
8684,16803,1986-09-30,24.3
8685,16805,1986-10-01,22.9
8686,16807,1986-10-02,24.6
8687,16809,1986-10-03,26.7
8688,16811,1986-10-04,29.6
8689,16813,1986-10-05,26.5
8690,16815,1986-10-06,29.3
8691,16817,1986-10-07,35.3
8692,16819,1986-10-08,25.9
8693,16821,1986-10-09,25.0
8694,16823,1986-10-10,27.3
8695,16825,1986-10-11,24.2
8696,16827,1986-10-12,23.4
8697,16829,1986-10-13,24.0
8698,16831,1986-10-14,23.2
8699,16833,1986-10-15,23.4
8700,16835,1986-10-16,25.0
8701,16837,1986-10-17,32.4
8702,16839,1986-10-18,27.6
8703,16841,1986-10-19,22.7
8704,16843,1986-10-20,21.0
8705,16845,1986-10-21,25.5
8706,16847,1986-10-22,30.6
8707,16849,1986-10-23,24.7
8708,16851,1986-10-24,23.3
8709,16853,1986-10-25,22.7
8710,16855,1986-10-26,24.9
8711,16857,1986-10-27,23.5
8712,16859,1986-10-28,26.9
8713,16861,1986-10-29,30.7
8714,16863,1986-10-30,28.7
8715,16865,1986-10-31,29.1
8716,16867,1986-11-01,29.3
8717,16869,1986-11-02,29.8
8718,16871,1986-11-03,30.0
8719,16873,1986-11-04,26.3
8720,16875,1986-11-05,35.1
8721,16877,1986-11-06,30.1
8722,16879,1986-11-07,26.5
8723,16881,1986-11-08,24.5
8724,16883,1986-11-09,29.3
8725,16885,1986-11-10,32.3
8726,16887,1986-11-11,26.1
8727,16889,1986-11-12,21.9
8728,16891,1986-11-13,21.0
8729,16893,1986-11-14,21.9
8730,16895,1986-11-15,24.6
8731,16897,1986-11-16,26.6
8732,16899,1986-11-17,27.3
8733,16901,1986-11-18,27.7
8734,16903,1986-11-19,32.5
8735,16905,1986-11-20,34.7
8736,16907,1986-11-21,30.1
8737,16909,1986-11-22,30.9
8738,16911,1986-11-23,34.3
8739,16913,1986-11-24,25.7
8740,16915,1986-11-25,28.5
8741,16917,1986-11-26,29.3
8742,16919,1986-11-27,32.0
8743,16921,1986-11-28,36.6
8744,16923,1986-11-29,33.0
8745,16925,1986-11-30,28.3
8746,16927,1986-12-01,30.5
8747,16929,1986-12-02,32.1
8748,16931,1986-12-03,32.9
8749,16933,1986-12-04,27.1
8750,16935,1986-12-05,28.1
8751,16937,1986-12-06,29.5
8752,16939,1986-12-07,33.3
8753,16941,1986-12-08,28.4
8754,16943,1986-12-09,23.5
8755,16945,1986-12-10,27.0
8756,16947,1986-12-11,29.1
8757,16949,1986-12-12,26.7
8758,16951,1986-12-13,28.6
8759,16953,1986-12-14,35.9
8760,16955,1986-12-15,33.6
8761,16957,1986-12-16,35.9
8762,16959,1986-12-17,33.7
8763,16961,1986-12-18,35.0
8764,16963,1986-12-19,27.3
8765,16965,1986-12-20,26.5
8766,16967,1986-12-21,27.4
8767,16969,1986-12-22,32.1
8768,16971,1986-12-23,28.4
8769,16973,1986-12-24,31.1
8770,16975,1986-12-25,27.3
8771,16977,1986-12-26,24.4
8772,16979,1986-12-27,24.9
8773,16981,1986-12-28,25.8
8774,16983,1986-12-29,25.0
8775,16985,1986-12-30,24.0
8776,16987,1986-12-31,26.1
8777,16989,1987-01-01,30.2
8778,16991,1987-01-02,37.0
8779,16993,1987-01-03,32.5
8780,16995,1987-01-04,27.8
8781,16997,1987-01-05,28.5
8782,16999,1987-01-06,31.3
8783,17001,1987-01-07,33.5
8784,17003,1987-01-08,34.5
8785,17005,1987-01-09,35.3
8786,17007,1987-01-10,29.0
8787,17009,1987-01-11,30.5
8788,17011,1987-01-12,31.3
8789,17013,1987-01-13,31.1
8790,17015,1987-01-14,30.6
8791,17017,1987-01-15,30.2
8792,17019,1987-01-16,31.8
8793,17021,1987-01-17,33.2
8794,17023,1987-01-18,29.5
8795,17025,1987-01-19,27.5
8796,17027,1987-01-20,28.1
8797,17029,1987-01-21,28.6
8798,17031,1987-01-22,34.6
8799,17033,1987-01-23,29.9
8800,17035,1987-01-24,29.0
8801,17037,1987-01-25,32.6
8802,17039,1987-01-26,32.7
8803,17041,1987-01-27,30.3
8804,17043,1987-01-28,27.1
8805,17045,1987-01-29,26.7
8806,17047,1987-01-30,28.0
8807,17049,1987-01-31,31.5
8808,17051,1987-02-01,33.7
8809,17053,1987-02-02,34.1
8810,17055,1987-02-03,32.6
8811,17057,1987-02-04,29.1
8812,17059,1987-02-05,31.1
8813,17061,1987-02-06,32.7
8814,17063,1987-02-07,32.3
8815,17065,1987-02-08,35.5
8816,17067,1987-02-09,31.0
8817,17069,1987-02-10,24.9
8818,17071,1987-02-11,27.4
8819,17073,1987-02-12,27.0
8820,17075,1987-02-13,27.5
8821,17077,1987-02-14,28.7
8822,17079,1987-02-15,27.9
8823,17081,1987-02-16,29.3
8824,17083,1987-02-17,27.3
8825,17085,1987-02-18,30.3
8826,17087,1987-02-19,30.3
8827,17089,1987-02-20,31.1
8828,17091,1987-02-21,32.6
8829,17093,1987-02-22,31.9
8830,17095,1987-02-23,31.5
8831,17097,1987-02-24,30.9
8832,17099,1987-02-25,30.4
8833,17101,1987-02-26,30.8
8834,17103,1987-02-27,29.5
8835,17105,1987-02-28,29.5
8836,17107,1987-03-01,28.5
8837,17109,1987-03-02,28.3
8838,17111,1987-03-03,29.4
8839,17113,1987-03-04,29.3
8840,17115,1987-03-05,29.9
8841,17117,1987-03-06,29.7
8842,17119,1987-03-07,30.0
8843,17121,1987-03-08,28.1
8844,17123,1987-03-09,29.5
8845,17125,1987-03-10,32.7
8846,17127,1987-03-11,24.0
8847,17129,1987-03-12,25.9
8848,17131,1987-03-13,26.9
8849,17133,1987-03-14,26.9
8850,17135,1987-03-15,28.3
8851,17137,1987-03-16,28.1
8852,17139,1987-03-17,29.2
8853,17141,1987-03-18,28.7
8854,17143,1987-03-19,28.0
8855,17145,1987-03-20,28.5
8856,17147,1987-03-21,28.7
8857,17149,1987-03-22,29.7
8858,17151,1987-03-23,28.7
8859,17153,1987-03-24,29.1
8860,17155,1987-03-25,29.9
8861,17157,1987-03-26,29.5
8862,17159,1987-03-27,28.0
8863,17161,1987-03-28,27.8
8864,17163,1987-03-29,28.3
8865,17165,1987-03-30,27.7
8866,17167,1987-03-31,30.8
8867,17169,1987-04-01,34.7
8868,17171,1987-04-02,34.9
8869,17173,1987-04-03,24.4
8870,17175,1987-04-04,24.4
8871,17177,1987-04-05,22.3
8872,17179,1987-04-06,24.1
8873,17181,1987-04-07,26.7
8874,17183,1987-04-08,28.4
8875,17185,1987-04-09,29.1
8876,17187,1987-04-10,32.0
8877,17189,1987-04-11,28.1
8878,17191,1987-04-12,33.4
8879,17193,1987-04-13,34.9
8880,17195,1987-04-14,32.6
8881,17197,1987-04-15,30.3
8882,17199,1987-04-16,30.4
8883,17201,1987-04-17,31.3
8884,17203,1987-04-18,28.6
8885,17205,1987-04-19,32.2
8886,17207,1987-04-20,33.1
8887,17209,1987-04-21,28.7
8888,17211,1987-04-22,28.9
8889,17213,1987-04-23,28.8
8890,17215,1987-04-24,28.4
8891,17217,1987-04-25,27.9
8892,17219,1987-04-26,26.5
8893,17221,1987-04-27,27.1
8894,17223,1987-04-28,26.7
8895,17225,1987-04-29,26.7
8896,17227,1987-04-30,26.3
8897,17229,1987-05-01,27.5
8898,17231,1987-05-02,28.7
8899,17233,1987-05-03,30.6
8900,17235,1987-05-04,28.8
8901,17237,1987-05-05,29.3
8902,17239,1987-05-06,27.9
8903,17241,1987-05-07,34.7
8904,17243,1987-05-08,36.3
8905,17245,1987-05-09,25.6
8906,17247,1987-05-10,22.7
8907,17249,1987-05-11,25.7
8908,17251,1987-05-12,27.1
8909,17253,1987-05-13,31.1
8910,17255,1987-05-14,33.0
8911,17257,1987-05-15,31.9
8912,17259,1987-05-16,25.0
8913,17261,1987-05-17,24.5
8914,17263,1987-05-18,24.6
8915,17265,1987-05-19,24.9
8916,17267,1987-05-20,25.7
8917,17269,1987-05-21,29.9
8918,17271,1987-05-22,28.1
8919,17273,1987-05-23,23.2
8920,17275,1987-05-24,23.6
8921,17277,1987-05-25,21.6
8922,17279,1987-05-26,19.7
8923,17281,1987-05-27,23.0
8924,17283,1987-05-28,23.3
8925,17285,1987-05-29,24.4
8926,17287,1987-05-30,23.1
8927,17289,1987-05-31,24.4
8928,17291,1987-06-01,26.3
8929,17293,1987-06-02,24.2
8930,17295,1987-06-03,24.1
8931,17297,1987-06-04,26.3
8932,17299,1987-06-05,28.2
8933,17301,1987-06-06,30.1
8934,17303,1987-06-07,24.1
8935,17305,1987-06-08,23.4
8936,17307,1987-06-09,23.4
8937,17309,1987-06-10,24.4
8938,17311,1987-06-11,25.8
8939,17313,1987-06-12,30.6
8940,17315,1987-06-13,32.5
8941,17317,1987-06-14,29.5
8942,17319,1987-06-15,24.4
8943,17321,1987-06-16,24.3
8944,17323,1987-06-17,19.4
8945,17325,1987-06-18,20.9
8946,17327,1987-06-19,23.0
8947,17329,1987-06-20,22.4
8948,17331,1987-06-21,24.5
8949,17333,1987-06-22,27.7
8950,17335,1987-06-23,25.1
8951,17337,1987-06-24,18.4
8952,17339,1987-06-25,22.8
8953,17341,1987-06-26,23.6
8954,17343,1987-06-27,22.8
8955,17345,1987-06-28,23.7
8956,17347,1987-06-29,25.4
8957,17349,1987-06-30,27.5
8958,17351,1987-07-01,28.4
8959,17353,1987-07-02,24.9
8960,17355,1987-07-03,26.5
8961,17357,1987-07-04,29.7
8962,17359,1987-07-05,25.4
8963,17361,1987-07-06,25.1
8964,17363,1987-07-07,29.4
8965,17365,1987-07-08,31.3
8966,17367,1987-07-09,23.7
8967,17369,1987-07-10,24.2
8968,17371,1987-07-11,26.7
8969,17373,1987-07-12,29.4
8970,17375,1987-07-13,31.2
8971,17377,1987-07-14,28.7
8972,17379,1987-07-15,28.0
8973,17381,1987-07-16,31.1
8974,17383,1987-07-17,32.3
8975,17385,1987-07-18,32.0
8976,17387,1987-07-19,25.8
8977,17389,1987-07-20,27.1
8978,17391,1987-07-21,22.8
8979,17393,1987-07-22,21.4
8980,17395,1987-07-23,26.4
8981,17397,1987-07-24,28.4
8982,17399,1987-07-25,28.1
8983,17401,1987-07-26,27.7
8984,17403,1987-07-27,29.5
8985,17405,1987-07-28,30.1
8986,17407,1987-07-29,30.7
8987,17409,1987-07-30,29.5
8988,17411,1987-07-31,24.2
8989,17413,1987-08-01,21.4
8990,17415,1987-08-02,23.0
8991,17417,1987-08-03,22.2
8992,17419,1987-08-04,23.9
8993,17421,1987-08-05,25.1
8994,17423,1987-08-06,25.0
8995,17425,1987-08-07,22.7
8996,17427,1987-08-08,21.1
8997,17429,1987-08-09,23.3
8998,17431,1987-08-10,22.1
8999,17433,1987-08-11,26.0
9000,17435,1987-08-12,31.4
9001,17437,1987-08-13,32.7
9002,17439,1987-08-14,33.5
9003,17441,1987-08-15,35.9
9004,17443,1987-08-16,35.4
9005,17445,1987-08-17,27.1
9006,17447,1987-08-18,21.8
9007,17449,1987-08-19,23.5
9008,17451,1987-08-20,21.4
9009,17453,1987-08-21,21.7
9010,17455,1987-08-22,21.6
9011,17457,1987-08-23,20.6
9012,17459,1987-08-24,22.4
9013,17461,1987-08-25,25.1
9014,17463,1987-08-26,28.9
9015,17465,1987-08-27,25.7
9016,17467,1987-08-28,25.8
9017,17469,1987-08-29,29.9
9018,17471,1987-08-30,34.2
9019,17473,1987-08-31,22.9
9020,17475,1987-09-01,19.5
9021,17477,1987-09-02,25.5
9022,17479,1987-09-03,28.0
9023,17481,1987-09-04,20.7
9024,17483,1987-09-05,22.0
9025,17485,1987-09-06,21.9
9026,17487,1987-09-07,22.2
9027,17489,1987-09-08,21.9
9028,17491,1987-09-09,26.0
9029,17493,1987-09-10,31.7
9030,17495,1987-09-11,27.4
9031,17497,1987-09-12,20.7
9032,17499,1987-09-13,23.4
9033,17501,1987-09-14,26.3
9034,17503,1987-09-15,31.6
9035,17505,1987-09-16,27.4
9036,17507,1987-09-17,21.9
9037,17509,1987-09-18,22.3
9038,17511,1987-09-19,25.0
9039,17513,1987-09-20,19.3
9040,17515,1987-09-21,20.1
9041,17517,1987-09-22,23.7
9042,17519,1987-09-23,22.8
9043,17521,1987-09-24,20.3
9044,17523,1987-09-25,22.3
9045,17525,1987-09-26,23.8
9046,17527,1987-09-27,30.7
9047,17529,1987-09-28,25.7
9048,17531,1987-09-29,25.1
9049,17533,1987-09-30,26.7
9050,17535,1987-10-01,35.0
9051,17537,1987-10-02,24.7
9052,17539,1987-10-03,21.5
9053,17541,1987-10-04,23.1
9054,17543,1987-10-05,26.0
9055,17545,1987-10-06,25.9
9056,17547,1987-10-07,24.5
9057,17549,1987-10-08,24.7
9058,17551,1987-10-09,27.1
9059,17553,1987-10-10,25.9
9060,17555,1987-10-11,24.3
9061,17557,1987-10-12,27.9
9062,17559,1987-10-13,27.5
9063,17561,1987-10-14,25.7
9064,17563,1987-10-15,26.0
9065,17565,1987-10-16,31.3
9066,17567,1987-10-17,26.4
9067,17569,1987-10-18,25.3
9068,17571,1987-10-19,24.3
9069,17573,1987-10-20,23.9
9070,17575,1987-10-21,21.2
9071,17577,1987-10-22,23.9
9072,17579,1987-10-23,24.9
9073,17581,1987-10-24,25.7
9074,17583,1987-10-25,27.1
9075,17585,1987-10-26,28.3
9076,17587,1987-10-27,27.5
9077,17589,1987-10-28,25.7
9078,17591,1987-10-29,27.4
9079,17593,1987-10-30,26.4
9080,17595,1987-10-31,26.9
9081,17597,1987-11-01,27.5
9082,17599,1987-11-02,25.7
9083,17601,1987-11-03,27.0
9084,17603,1987-11-04,28.9
9085,17605,1987-11-05,33.3
9086,17607,1987-11-06,30.5
9087,17609,1987-11-07,32.3
9088,17611,1987-11-08,28.1
9089,17613,1987-11-09,30.6
9090,17615,1987-11-10,27.2
9091,17617,1987-11-11,24.5
9092,17619,1987-11-12,25.4
9093,17621,1987-11-13,27.3
9094,17623,1987-11-14,26.6
9095,17625,1987-11-15,26.9
9096,17627,1987-11-16,29.4
9097,17629,1987-11-17,27.0
9098,17631,1987-11-18,27.7
9099,17633,1987-11-19,28.1
9100,17635,1987-11-20,27.3
9101,17637,1987-11-21,26.3
9102,17639,1987-11-22,28.1
9103,17641,1987-11-23,23.7
9104,17643,1987-11-24,25.0
9105,17645,1987-11-25,30.3
9106,17647,1987-11-26,31.6
9107,17649,1987-11-27,27.4
9108,17651,1987-11-28,26.9
9109,17653,1987-11-29,26.1
9110,17655,1987-11-30,31.6
9111,17657,1987-12-01,29.5
9112,17659,1987-12-02,30.5
9113,17661,1987-12-03,35.0
9114,17663,1987-12-04,33.0
9115,17665,1987-12-05,30.3
9116,17667,1987-12-06,31.2
9117,17669,1987-12-07,24.5
9118,17671,1987-12-08,25.9
9119,17673,1987-12-09,30.1
