,Data,TempMaxima
26705,2011-02-02,35.3
26707,2011-02-03,34.0
26709,2011-02-04,37.0
26711,2011-02-05,37.4
26713,2011-02-06,38.6
26715,2011-02-07,36.0
26717,2011-02-08,36.0
26719,2011-02-09,38.5
26721,2011-02-10,38.9
26723,2011-02-11,33.6
26725,2011-02-12,37.0
26727,2011-02-13,40.0
26729,2011-02-14,37.1
26731,2011-02-15,34.1
26733,2011-02-16,33.2
26735,2011-02-17,35.6
26737,2011-02-18,35.2
26739,2011-02-19,32.9
26741,2011-02-20,32.9
26743,2011-02-21,35.6
26745,2011-02-22,35.6
26747,2011-02-23,33.7
26749,2011-02-24,32.6
26751,2011-02-25,32.7
26753,2011-02-26,33.7
26755,2011-02-27,34.3
26757,2011-02-28,32.0
26759,2011-03-01,31.0
26761,2011-03-02,27.2
26763,2011-03-03,26.1
26765,2011-03-04,29.9
26767,2011-03-05,24.5
26769,2011-03-06,28.2
26771,2011-03-07,28.0
26773,2011-03-08,27.8
26775,2011-03-09,32.2
26777,2011-03-10,30.4
26779,2011-03-11,30.0
26781,2011-03-12,32.3
26783,2011-03-13,30.8
26785,2011-03-14,33.5
26787,2011-03-15,32.6
26789,2011-03-16,31.6
26791,2011-03-17,30.2
26793,2011-03-18,32.6
26795,2011-03-19,32.5
26797,2011-03-20,30.4
26799,2011-03-21,26.2
26801,2011-03-22,29.8
26803,2011-03-23,29.2
26805,2011-03-24,34.2
26807,2011-03-25,34.3
26809,2011-03-26,32.5
26811,2011-03-27,35.0
26813,2011-03-28,32.3
26815,2011-03-29,30.5
26817,2011-03-30,32.4
26819,2011-03-31,29.4
26821,2011-04-01,30.6
26823,2011-04-02,31.8
26825,2011-04-03,28.9
26827,2011-04-04,28.4
26829,2011-04-05,31.1
26831,2011-04-06,31.5
26833,2011-04-07,29.6
26835,2011-04-08,32.0
26837,2011-04-09,33.5
26839,2011-04-10,30.7
26841,2011-04-11,36.1
26843,2011-04-12,34.4
26845,2011-04-13,34.4
26847,2011-04-14,34.8
26849,2011-04-15,33.8
26851,2011-04-16,34.0
26853,2011-04-17,32.8
26855,2011-04-18,34.1
26857,2011-04-19,32.3
26859,2011-04-20,31.5
26861,2011-04-21,35.0
26863,2011-04-22,35.8
26865,2011-04-23,36.5
26867,2011-04-24,31.8
26869,2011-04-25,29.8
26871,2011-04-26,26.4
26873,2011-04-27,26.1
26875,2011-04-28,25.6
26877,2011-04-29,32.5
26879,2011-04-30,31.5
26881,2011-05-01,35.9
26883,2011-05-02,31.0
26885,2011-05-03,25.6
26887,2011-05-04,26.0
26889,2011-05-05,30.4
26891,2011-05-06,32.6
26893,2011-05-07,29.6
26895,2011-05-08,30.4
26897,2011-05-09,30.0
26899,2011-05-10,25.0
26901,2011-05-11,29.4
26903,2011-05-12,29.8
26905,2011-05-13,24.7
26907,2011-05-14,23.8
26909,2011-05-15,28.8
26911,2011-05-16,25.7
26913,2011-05-17,21.4
26915,2011-05-18,25.4
26917,2011-05-19,25.9
26919,2011-05-20,25.1
26921,2011-05-21,27.1
26923,2011-05-22,28.1
26925,2011-05-23,30.5
26927,2011-05-24,29.8
26929,2011-05-25,28.8
26931,2011-05-26,31.0
26933,2011-05-27,25.5
26935,2011-05-28,21.5
26937,2011-05-29,22.2
26939,2011-05-30,24.4
26941,2011-05-31,27.0
26943,2011-06-01,26.6
26945,2011-06-02,27.5
26947,2011-06-03,28.5
26949,2011-06-04,26.6
26951,2011-06-05,22.4
26953,2011-06-06,25.2
26955,2011-06-07,29.4
26957,2011-06-08,26.9
26959,2011-06-09,24.4
26961,2011-06-10,26.6
26963,2011-06-11,24.8
26965,2011-06-12,25.3
26967,2011-06-13,27.9
26969,2011-06-14,26.1
26971,2011-06-15,23.4
26973,2011-06-16,26.8
26975,2011-06-17,28.0
26977,2011-06-18,29.2
26979,2011-06-19,27.6
26981,2011-06-20,29.2
26983,2011-06-21,31.3
26985,2011-06-22,26.2
26987,2011-06-23,26.8
26989,2011-06-24,28.3
26991,2011-06-25,27.8
26993,2011-06-26,31.0
26995,2011-06-27,25.0
26997,2011-06-28,24.4
26999,2011-06-29,26.5
27001,2011-06-30,29.3
27003,2011-07-01,30.0
27005,2011-07-02,26.6
27007,2011-07-03,26.3
27009,2011-07-04,23.3
27011,2011-07-05,18.1
27013,2011-07-06,23.2
27015,2011-07-07,20.2
27017,2011-07-08,21.6
27019,2011-07-09,23.2
27021,2011-07-10,29.1
27023,2011-07-11,31.1
27025,2011-07-12,28.1
27027,2011-07-13,30.6
27029,2011-07-14,29.0
27031,2011-07-15,28.3
27033,2011-07-16,30.0
27035,2011-07-17,30.4
27037,2011-07-18,26.7
27039,2011-07-19,27.0
27041,2011-07-20,29.8
27043,2011-07-21,33.0
27045,2011-07-22,27.7
27047,2011-07-23,24.2
27049,2011-07-24,23.0
27051,2011-07-25,28.6
27053,2011-07-26,27.3
27055,2011-07-27,29.6
27057,2011-07-28,28.3
27059,2011-07-29,32.5
27061,2011-07-30,32.8
27063,2011-07-31,28.2
27065,2011-08-01,26.7
27067,2011-08-02,28.6
27069,2011-08-03,29.0
27071,2011-08-04,23.2
27073,2011-08-05,22.6
27075,2011-08-06,28.0
27077,2011-08-07,29.7
27079,2011-08-08,32.6
27081,2011-08-09,29.7
27083,2011-08-10,25.5
27085,2011-08-11,25.4
27087,2011-08-12,30.0
27089,2011-08-13,32.8
27091,2011-08-14,28.4
27093,2011-08-15,28.4
27095,2011-08-16,31.9
27097,2011-08-17,35.8
27099,2011-08-18,29.1
27101,2011-08-19,33.4
27103,2011-08-20,31.4
27105,2011-08-21,22.4
27107,2011-08-22,20.5
27109,2011-08-23,25.5
27111,2011-08-24,26.2
27113,2011-08-25,29.9
27115,2011-08-26,29.9
27117,2011-08-27,25.6
27119,2011-08-28,32.7
27121,2011-08-29,36.8
27123,2011-08-30,37.0
27125,2011-08-31,29.1
27127,2011-09-01,21.7
27129,2011-09-02,22.1
27131,2011-09-03,24.1
27133,2011-09-04,26.6
27135,2011-09-05,35.0
27137,2011-09-06,29.0
27139,2011-09-07,28.0
27141,2011-09-08,30.6
27143,2011-09-09,29.2
27145,2011-09-10,28.7
27147,2011-09-11,23.8
27149,2011-09-12,21.8
27151,2011-09-13,28.2
27153,2011-09-14,23.2
27155,2011-09-15,21.9
27157,2011-09-16,26.6
27159,2011-09-17,28.2
27161,2011-09-18,28.8
27163,2011-09-19,29.1
27165,2011-09-20,31.4
27167,2011-09-21,28.8
27169,2011-09-22,26.8
27171,2011-09-23,33.0
27173,2011-09-24,25.3
27175,2011-09-25,23.3
27177,2011-09-26,26.0
27179,2011-09-27,27.3
27181,2011-09-28,27.8
27183,2011-09-29,29.3
27185,2011-09-30,33.4
27187,2011-10-01,37.5
27189,2011-10-02,29.3
27191,2011-10-03,24.3
27193,2011-10-04,24.9
27195,2011-10-05,30.2
27197,2011-10-06,31.6
27199,2011-10-07,29.2
27201,2011-10-08,30.4
27203,2011-10-09,33.2
27205,2011-10-10,34.7
27207,2011-10-11,29.1
27209,2011-10-12,30.3
27211,2011-10-13,31.0
27213,2011-10-14,33.0
27215,2011-10-15,27.2
27217,2011-10-16,25.4
27219,2011-10-17,23.3
27221,2011-10-18,25.3
27223,2011-10-19,22.4
27225,2011-10-20,26.2
27227,2011-10-21,25.2
27229,2011-10-22,22.9
27231,2011-10-23,29.8
27233,2011-10-24,31.2
27235,2011-10-25,34.3
27237,2011-10-26,37.8
27239,2011-10-27,34.5
27241,2011-10-28,31.3
27243,2011-10-29,29.4
27245,2011-10-30,32.7
27247,2011-10-31,22.9
27249,2011-11-01,21.9
27251,2011-11-02,25.5
27253,2011-11-03,25.3
27255,2011-11-04,25.9
27257,2011-11-05,26.5
27259,2011-11-06,28.0
27261,2011-11-07,29.4
27263,2011-11-08,28.4
27265,2011-11-09,30.9
27267,2011-11-10,33.0
27269,2011-11-11,33.0
27271,2011-11-12,29.8
27273,2011-11-13,28.8
27275,2011-11-14,27.4
27277,2011-11-15,26.4
27279,2011-11-16,24.6
27281,2011-11-17,23.5
27283,2011-11-18,24.0
27285,2011-11-19,24.0
27287,2011-11-20,26.6
27289,2011-11-21,33.1
27291,2011-11-22,34.8
27293,2011-11-23,26.8
27295,2011-11-24,31.4
27297,2011-11-25,27.1
27299,2011-11-26,26.1
27301,2011-11-27,25.9
27303,2011-11-28,23.7
27305,2011-11-29,33.0
27307,2011-11-30,33.7
27309,2011-12-01,35.8
27311,2011-12-02,24.0
27313,2011-12-03,26.1
27315,2011-12-04,28.2
27317,2011-12-05,29.3
27319,2011-12-06,29.2
27321,2011-12-07,29.8
27323,2011-12-08,34.0
27325,2011-12-09,27.6
27327,2011-12-10,26.8
27329,2011-12-11,29.0
27331,2011-12-12,30.0
27333,2011-12-13,33.4
27335,2011-12-14,34.5
27337,2011-12-15,26.9
27339,2011-12-16,34.2
27341,2011-12-17,36.7
27343,2011-12-18,33.0
27345,2011-12-19,32.9
27347,2011-12-20,36.4
27349,2011-12-21,35.4
27351,2011-12-22,35.2
27353,2011-12-23,37.6
27355,2011-12-24,36.4
27357,2011-12-25,33.0
27359,2011-12-26,26.4
27361,2011-12-27,27.8
27363,2011-12-28,28.8
27365,2011-12-29,24.7
27367,2011-12-30,29.0
27369,2011-12-31,30.7
27371,2012-01-01,27.6
27373,2012-01-02,25.7
27375,2012-01-03,30.0
27377,2012-01-04,30.0
27379,2012-01-05,29.7
27381,2012-01-06,33.5
27383,2012-01-07,33.4
27385,2012-01-08,30.5
27387,2012-01-09,28.1
27389,2012-01-10,28.9
27391,2012-01-11,31.0
27393,2012-01-12,32.3
27395,2012-01-13,37.3
27397,2012-01-14,39.0
27399,2012-01-15,35.4
27401,2012-01-16,31.5
27403,2012-01-17,31.5
27405,2012-01-18,31.9
27407,2012-01-19,34.6
27409,2012-01-20,33.4
27411,2012-01-21,34.0
27413,2012-01-22,33.9
27415,2012-01-23,35.1
27417,2012-01-24,35.8
27419,2012-01-25,39.0
27421,2012-01-26,33.5
27423,2012-01-27,24.8
27425,2012-01-28,26.1
27427,2012-01-29,23.4
27429,2012-01-30,28.8
27431,2012-01-31,28.4
27433,2012-02-01,34.4
27435,2012-02-02,36.0
27437,2012-02-03,36.4
27439,2012-02-04,36.0
27441,2012-02-05,37.8
27443,2012-02-06,38.4
27445,2012-02-07,36.1
27447,2012-02-08,33.3
27449,2012-02-09,34.9
27451,2012-02-10,34.9
27453,2012-02-11,33.1
27455,2012-02-12,33.2
27457,2012-02-13,32.5
27459,2012-02-14,33.6
27461,2012-02-15,33.7
27463,2012-02-16,31.9
27465,2012-02-17,31.3
27467,2012-02-18,33.5
27469,2012-02-19,35.8
27471,2012-02-20,34.5
27473,2012-02-21,34.1
27475,2012-02-22,38.5
27477,2012-02-23,34.6
27479,2012-02-24,33.9
27481,2012-02-25,33.7
27483,2012-02-26,39.4
27485,2012-02-27,35.0
27487,2012-02-28,33.6
27489,2012-02-29,36.2
27491,2012-03-01,36.9
27493,2012-03-02,37.0
27495,2012-03-03,34.1
27497,2012-03-04,31.6
27499,2012-03-05,33.1
27501,2012-03-06,31.7
27503,2012-03-07,30.4
27505,2012-03-08,31.1
27507,2012-03-09,32.0
27509,2012-03-10,31.7
27511,2012-03-11,34.4
27513,2012-03-12,33.7
27515,2012-03-13,34.4
27517,2012-03-14,37.6
27519,2012-03-15,36.8
27521,2012-03-16,27.5
27523,2012-03-17,30.8
27525,2012-03-18,31.1
27527,2012-03-19,30.8
27529,2012-03-20,31.4
27531,2012-03-21,34.0
27533,2012-03-22,38.2
27535,2012-03-23,31.0
27537,2012-03-24,32.6
27539,2012-03-25,32.4
27541,2012-03-26,32.1
27543,2012-03-27,35.4
27545,2012-03-28,29.1
27547,2012-03-29,25.9
27549,2012-03-30,30.8
27551,2012-03-31,30.7
27553,2012-04-01,31.0
27555,2012-04-02,30.8
27557,2012-04-03,31.3
27559,2012-04-04,33.6
27561,2012-04-05,32.7
27563,2012-04-06,32.0
27565,2012-04-07,31.2
27567,2012-04-08,32.5
27569,2012-04-09,31.7
27571,2012-04-10,31.3
27573,2012-04-11,32.6
27575,2012-04-12,33.6
27577,2012-04-13,34.4
27579,2012-04-14,34.7
27581,2012-04-15,36.6
27583,2012-04-16,27.7
27585,2012-04-17,30.0
27587,2012-04-18,29.4
27589,2012-04-19,30.3
27591,2012-04-20,32.7
27593,2012-04-21,28.6
27595,2012-04-22,25.6
27597,2012-04-23,27.4
27599,2012-04-24,29.8
27601,2012-04-25,31.2
27603,2012-04-26,31.6
27605,2012-04-27,32.0
27607,2012-04-28,28.0
27609,2012-04-29,27.2
27611,2012-04-30,25.3
27613,2012-05-01,21.2
27615,2012-05-02,27.6
27617,2012-05-03,28.5
27619,2012-05-04,27.8
27621,2012-05-05,29.8
27623,2012-05-06,28.2
27625,2012-05-07,27.1
27627,2012-05-08,25.0
27629,2012-05-09,29.6
27631,2012-05-10,30.9
27633,2012-05-11,33.4
27635,2012-05-12,32.2
27637,2012-05-13,27.1
27639,2012-05-14,23.3
27641,2012-05-15,22.1
27643,2012-05-16,25.6
27645,2012-05-17,26.8
27647,2012-05-18,27.4
27649,2012-05-19,27.4
27651,2012-05-20,28.4
27653,2012-05-21,28.1
27655,2012-05-22,27.6
27657,2012-05-23,28.0
27659,2012-05-24,26.6
27661,2012-05-25,30.0
27663,2012-05-26,31.5
27665,2012-05-27,29.3
27667,2012-05-28,30.6
27669,2012-05-29,33.3
27671,2012-05-30,34.0
27673,2012-05-31,27.6
27675,2012-06-01,27.7
27677,2012-06-02,29.0
27679,2012-06-03,34.4
27681,2012-06-04,35.9
27683,2012-06-05,32.0
27685,2012-06-06,26.4
27687,2012-06-07,24.0
27689,2012-06-08,22.8
27691,2012-06-09,21.5
27693,2012-06-10,24.9
27695,2012-06-11,26.9
27697,2012-06-12,27.0
27699,2012-06-13,28.6
27701,2012-06-14,30.0
27703,2012-06-15,28.6
27705,2012-06-16,31.3
27707,2012-06-17,28.8
27709,2012-06-18,30.5
27711,2012-06-19,30.3
27713,2012-06-20,26.8
27715,2012-06-21,27.4
27717,2012-06-22,28.4
27719,2012-06-23,25.4
27721,2012-06-24,27.0
27723,2012-06-25,28.2
27725,2012-06-26,27.8
27727,2012-06-27,28.2
27729,2012-06-28,28.2
27731,2012-06-29,29.8
27733,2012-06-30,31.2
27735,2012-07-01,31.3
27737,2012-07-02,33.7
27739,2012-07-03,33.8
27741,2012-07-04,32.3
27743,2012-07-05,32.0
27745,2012-07-06,33.5
27747,2012-07-07,30.6
27749,2012-07-08,24.4
27751,2012-07-09,25.5
27753,2012-07-10,27.2
27755,2012-07-11,29.6
27757,2012-07-12,26.0
27759,2012-07-13,22.6
27761,2012-07-14,25.8
27763,2012-07-15,22.0
27765,2012-07-16,20.5
27767,2012-07-17,25.8
27769,2012-07-18,23.1
27771,2012-07-19,20.5
27773,2012-07-20,25.0
27775,2012-07-21,29.0
27777,2012-07-22,31.7
27779,2012-07-23,28.4
27781,2012-07-24,30.2
27783,2012-07-25,32.0
27785,2012-07-26,33.6
27787,2012-07-27,29.5
27789,2012-07-28,29.0
27791,2012-07-29,32.4
27793,2012-07-30,28.2
27795,2012-07-31,28.0
27797,2012-08-01,27.8
27799,2012-08-02,30.8
27801,2012-08-03,32.0
27803,2012-08-04,32.0
27805,2012-08-05,27.2
27807,2012-08-06,25.2
27809,2012-08-07,26.1
27811,2012-08-08,27.1
27813,2012-08-09,29.4
27815,2012-08-10,31.5
27817,2012-08-11,30.2
27819,2012-08-12,30.4
27821,2012-08-13,32.0
27823,2012-08-14,30.1
27825,2012-08-15,27.9
27827,2012-08-16,30.4
27829,2012-08-17,29.6
27831,2012-08-18,29.0
27833,2012-08-19,28.9
27835,2012-08-20,30.7
27837,2012-08-21,29.6
27839,2012-08-22,31.1
27841,2012-08-23,30.0
27843,2012-08-24,29.6
27845,2012-08-25,30.8
27847,2012-08-26,27.7
27849,2012-08-27,27.7
27851,2012-08-28,27.2
27853,2012-08-29,28.0
27855,2012-08-30,25.6
27857,2012-08-31,26.4
27859,2012-09-01,27.4
27861,2012-09-02,28.1
27863,2012-09-03,28.3
27865,2012-09-04,24.1
27867,2012-09-05,27.8
27869,2012-09-06,28.2
27871,2012-09-07,30.1
27873,2012-09-08,36.4
27875,2012-09-09,37.8
27877,2012-09-10,31.5
27879,2012-09-11,30.8
27881,2012-09-12,29.5
27883,2012-09-13,26.0
27885,2012-09-14,26.9
27887,2012-09-15,30.3
27889,2012-09-16,33.0
27891,2012-09-17,33.9
27893,2012-09-18,34.8
27895,2012-09-19,40.6
27897,2012-09-20,32.7
27899,2012-09-21,31.9
27901,2012-09-22,23.6
27903,2012-09-23,25.8
27905,2012-09-24,30.3
27907,2012-09-25,33.9
27909,2012-09-26,23.7
27911,2012-09-27,23.4
27913,2012-09-28,24.4
27915,2012-09-29,25.3
27917,2012-09-30,27.6
27919,2012-10-01,30.1
27921,2012-10-02,32.1
27923,2012-10-03,33.0
27925,2012-10-04,32.7
27927,2012-10-05,33.1
27929,2012-10-06,31.4
27931,2012-10-07,35.1
27933,2012-10-08,33.3
27935,2012-10-09,36.9
27937,2012-10-10,38.9
27939,2012-10-11,34.4
27941,2012-10-12,26.1
27943,2012-10-13,23.9
27945,2012-10-14,26.9
27947,2012-10-15,27.0
27949,2012-10-16,28.8
27951,2012-10-17,30.3
27953,2012-10-18,35.1
27955,2012-10-19,26.6
27957,2012-10-20,31.5
27959,2012-10-21,36.8
27961,2012-10-22,34.9
27963,2012-10-23,32.4
27965,2012-10-24,32.8
27967,2012-10-25,29.3
27969,2012-10-26,31.2
27971,2012-10-27,34.1
27973,2012-10-28,34.7
27975,2012-10-29,31.5
27977,2012-10-30,34.2
27979,2012-10-31,37.2
27981,2012-11-01,29.7
27983,2012-11-02,24.3
27985,2012-11-03,26.5
27987,2012-11-04,28.2
27989,2012-11-05,29.6
27991,2012-11-06,29.6
27993,2012-11-07,31.2
27995,2012-11-08,30.5
27997,2012-11-09,29.8
27999,2012-11-10,26.4
28001,2012-11-11,36.8
28003,2012-11-12,34.6
28005,2012-11-13,26.4
28007,2012-11-14,24.4
28009,2012-11-15,24.5
28011,2012-11-16,23.3
28013,2012-11-17,24.2
28015,2012-11-18,27.1
28017,2012-11-19,30.6
28019,2012-11-20,30.5
28021,2012-11-21,31.1
28023,2012-11-22,30.4
28025,2012-11-23,30.9
28027,2012-11-24,37.1
28029,2012-11-25,25.9
28031,2012-11-26,26.1
28033,2012-11-27,26.3
28035,2012-11-28,30.4
28037,2012-11-29,30.6
28039,2012-11-30,29.2
28041,2012-12-01,31.1
28043,2012-12-02,33.8
28045,2012-12-03,31.6
28047,2012-12-04,33.6
28049,2012-12-05,34.5
28051,2012-12-06,37.1
28053,2012-12-07,38.3
28055,2012-12-08,37.1
28057,2012-12-09,31.1
28059,2012-12-10,31.8
28061,2012-12-11,38.9
28063,2012-12-12,33.3
28065,2012-12-13,35.6
28067,2012-12-14,32.8
28069,2012-12-15,34.4
28071,2012-12-16,32.6
28073,2012-12-17,37.1
28075,2012-12-18,35.8
28077,2012-12-19,32.8
28079,2012-12-20,36.6
28081,2012-12-21,35.4
28083,2012-12-22,34.6
28085,2012-12-23,33.6
28087,2012-12-24,34.2
28089,2012-12-25,41.0
28091,2012-12-26,41.3
28093,2012-12-27,37.3
28095,2012-12-28,35.1
28097,2012-12-29,35.6
28099,2012-12-30,34.6
28101,2012-12-31,36.7
28103,2013-01-01,40.8
28105,2013-01-02,34.9
28107,2013-01-03,27.3
28109,2013-01-04,27.1
28111,2013-01-05,32.0
28113,2013-01-06,37.0
28115,2013-01-07,37.2
28117,2013-01-08,40.9
28119,2013-01-09,36.2
28121,2013-01-10,27.3
28123,2013-01-11,24.0
28125,2013-01-12,27.0
28127,2013-01-13,32.1
28129,2013-01-14,31.2
28131,2013-01-15,32.3
28133,2013-01-16,33.0
28135,2013-01-17,35.4
28137,2013-01-18,30.3
28139,2013-01-19,32.4
28141,2013-01-20,29.5
28143,2013-01-21,26.7
28145,2013-01-22,27.0
28147,2013-01-23,30.2
28149,2013-01-24,33.1
28151,2013-01-25,38.1
28153,2013-01-26,33.5
28155,2013-01-27,27.9
28157,2013-01-28,28.0
28159,2013-01-29,25.4
28161,2013-01-30,30.6
28163,2013-01-31,30.6
28165,2013-02-01,32.7
28167,2013-02-02,36.7
28169,2013-02-03,35.6
28171,2013-02-04,28.7
28173,2013-02-05,27.8
28175,2013-02-06,29.6
28177,2013-02-07,30.7
28179,2013-02-08,32.6
28181,2013-02-09,33.4
28183,2013-02-10,34.8
28185,2013-02-11,36.6
28187,2013-02-12,38.2
28189,2013-02-13,36.7
28191,2013-02-14,37.3
28193,2013-02-15,35.8
28195,2013-02-16,37.6
28197,2013-02-17,37.9
28199,2013-02-18,39.1
28201,2013-02-19,36.4
28203,2013-02-20,36.2
28205,2013-02-21,37.7
28207,2013-02-22,37.0
28209,2013-02-23,34.6
28211,2013-02-24,34.1
28213,2013-02-25,38.4
28215,2013-02-26,37.8
28217,2013-02-27,32.5
28219,2013-02-28,28.7
28221,2013-03-01,26.4
28223,2013-03-02,26.5
28225,2013-03-03,33.2
28227,2013-03-04,37.7
28229,2013-03-05,37.8
28231,2013-03-06,36.4
28233,2013-03-07,33.4
28235,2013-03-08,34.9
28237,2013-03-09,35.8
28239,2013-03-10,37.5
28241,2013-03-11,33.5
28243,2013-03-12,34.0
28245,2013-03-13,37.7
28247,2013-03-14,28.2
28249,2013-03-15,30.5
28251,2013-03-16,33.3
28253,2013-03-17,33.4
28255,2013-03-18,25.5
28257,2013-03-19,26.4
28259,2013-03-20,28.7
28261,2013-03-21,31.0
28263,2013-03-22,33.9
28265,2013-03-23,30.9
28267,2013-03-24,28.9
28269,2013-03-25,31.2
28271,2013-03-26,30.4
28273,2013-03-27,26.5
28275,2013-03-28,29.9
28277,2013-03-29,29.3
28279,2013-03-30,28.2
28281,2013-03-31,32.0
28283,2013-04-01,32.2
28285,2013-04-02,31.5
28287,2013-04-03,28.3
28289,2013-04-04,31.4
28291,2013-04-05,29.8
28293,2013-04-06,31.8
28295,2013-04-07,31.6
28297,2013-04-08,30.9
28299,2013-04-09,28.6
28301,2013-04-10,28.4
28303,2013-04-11,32.4
28305,2013-04-12,35.0
28307,2013-04-13,33.0
28309,2013-04-14,24.4
28311,2013-04-15,26.6
28313,2013-04-16,31.0
28315,2013-04-17,29.4
28317,2013-04-18,29.1
28319,2013-04-19,28.6
28321,2013-04-20,27.6
28323,2013-04-21,26.4
28325,2013-04-22,30.0
28327,2013-04-23,29.2
28329,2013-04-24,29.4
28331,2013-04-25,28.4
28333,2013-04-26,30.3
28335,2013-04-27,30.0
28337,2013-04-28,30.8
28339,2013-04-29,29.7
28341,2013-04-30,33.0
28343,2013-05-01,31.4
28345,2013-05-02,30.6
28347,2013-05-03,33.4
28349,2013-05-04,35.0
28351,2013-05-05,32.0
28353,2013-05-06,27.2
28355,2013-05-07,28.7
28357,2013-05-08,27.7
28359,2013-05-09,27.4
28361,2013-05-10,28.1
28363,2013-05-11,29.9
28365,2013-05-12,31.5
28367,2013-05-13,31.3
28369,2013-05-14,34.9
28371,2013-05-15,35.6
28373,2013-05-16,32.8
28375,2013-05-17,26.6
28377,2013-05-18,23.2
28379,2013-05-19,26.8
28381,2013-05-20,30.3
28383,2013-05-21,29.8
28385,2013-05-22,27.5
28387,2013-05-23,25.4
28389,2013-05-24,25.6
28391,2013-05-25,27.2
28393,2013-05-26,27.5
28395,2013-05-27,28.5
28397,2013-05-28,30.3
28399,2013-05-29,28.5
28401,2013-05-30,29.6
28403,2013-05-31,24.6
28405,2013-06-01,29.4
28407,2013-06-02,33.0
28409,2013-06-03,25.4
28411,2013-06-04,24.5
28413,2013-06-05,28.5
28415,2013-06-06,30.4
28417,2013-06-07,30.6
28419,2013-06-08,28.9
28421,2013-06-09,28.4
28423,2013-06-10,30.9
28425,2013-06-11,30.9
28427,2013-06-12,29.5
28431,2013-06-20,26.3
28433,2013-06-21,28.1
28435,2013-06-22,29.0
28437,2013-06-23,23.6
28439,2013-06-24,24.3
28441,2013-06-25,27.8
28443,2013-06-26,27.2
28445,2013-06-27,27.2
28447,2013-06-28,26.4
28449,2013-06-29,30.1
28451,2013-06-30,27.5
28453,2013-07-01,27.5
28455,2013-07-02,22.0
28457,2013-07-03,24.2
28459,2013-07-04,26.6
28461,2013-07-05,26.7
28463,2013-07-06,26.7
28465,2013-07-07,28.9
28467,2013-07-08,26.6
28469,2013-07-09,22.1
28471,2013-07-10,24.4
28473,2013-07-11,24.7
28475,2013-07-12,26.3
28477,2013-07-13,31.0
28479,2013-07-14,30.0
28481,2013-07-15,30.3
28483,2013-07-16,23.2
28485,2013-07-17,25.7
28487,2013-07-18,31.0
28489,2013-07-19,31.6
28491,2013-07-20,30.0
28493,2013-07-21,32.0
28495,2013-07-22,27.9
28497,2013-07-23,22.0
28499,2013-07-24,19.0
28501,2013-07-25,17.2
28503,2013-07-26,22.0
28505,2013-07-27,22.4
28507,2013-07-28,23.1
28509,2013-07-29,23.3
28511,2013-07-30,24.2
28513,2013-07-31,24.5
28515,2013-08-01,28.0
28517,2013-08-02,30.0
28519,2013-08-03,31.6
28521,2013-08-04,32.2
28523,2013-08-05,24.8
28525,2013-08-06,29.1
28527,2013-08-07,27.2
28529,2013-08-08,30.6
28531,2013-08-09,31.0
28533,2013-08-10,31.4
28535,2013-08-11,23.4
28537,2013-08-12,25.5
28539,2013-08-13,31.4
28541,2013-08-14,27.4
28543,2013-08-15,20.5
28545,2013-08-16,23.8
28547,2013-08-17,22.4
28549,2013-08-18,21.2
28551,2013-08-19,23.3
28553,2013-08-20,25.1
28555,2013-08-21,28.8
28557,2013-08-22,31.8
28559,2013-08-23,33.7
28561,2013-08-24,27.1
28563,2013-08-25,30.0
28565,2013-08-26,27.5
28567,2013-08-27,21.6
28569,2013-08-28,23.5
28571,2013-08-29,23.2
28573,2013-08-30,26.0
28575,2013-08-31,27.2
28577,2013-09-01,29.4
28579,2013-09-02,32.9
28581,2013-09-03,31.4
28583,2013-09-04,23.6
28585,2013-09-05,23.2
28587,2013-09-06,23.8
28589,2013-09-07,25.1
28591,2013-09-08,30.1
28593,2013-09-09,28.4
28595,2013-09-10,26.3
28597,2013-09-11,29.5
28599,2013-09-12,31.1
28601,2013-09-13,30.8
28603,2013-09-14,32.4
28605,2013-09-15,33.9
28607,2013-09-16,35.8
28609,2013-09-17,30.4
28611,2013-09-18,26.1
28613,2013-09-19,27.0
28615,2013-09-20,30.0
28617,2013-09-21,35.6
28619,2013-09-22,31.4
28621,2013-09-23,28.6
28623,2013-09-24,25.2
28625,2013-09-25,22.5
28627,2013-09-26,24.2
28629,2013-09-27,22.6
28631,2013-09-28,24.7
28633,2013-09-29,23.5
28635,2013-09-30,26.0
28637,2013-10-01,31.0
28639,2013-10-02,25.3
28641,2013-10-03,24.9
28643,2013-10-04,24.5
28645,2013-10-05,25.3
28647,2013-10-06,25.6
28649,2013-10-07,22.3
28651,2013-10-08,24.0
28653,2013-10-09,25.9
28655,2013-10-10,26.1
28657,2013-10-11,27.4
28659,2013-10-12,29.2
28661,2013-10-13,31.0
28663,2013-10-14,33.8
28665,2013-10-15,28.7
28667,2013-10-16,24.8
28669,2013-10-17,26.5
28671,2013-10-18,25.5
28673,2013-10-19,27.2
28675,2013-10-20,27.3
28677,2013-10-21,37.1
28679,2013-10-22,32.0
28681,2013-10-23,28.4
28683,2013-10-24,34.3
28685,2013-10-25,27.8
28687,2013-10-26,27.0
28689,2013-10-27,34.3
28691,2013-10-28,26.7
28693,2013-10-29,24.4
28695,2013-10-30,24.6
28697,2013-10-31,23.5
28699,2013-11-01,26.9
28701,2013-11-02,27.6
28703,2013-11-03,29.7
