,Data,TempMaxima
2068,1963-11-01,30.3
2070,1963-11-02,24.8
2072,1963-11-03,22.1
2074,1963-11-04,23.2
2076,1963-11-05,29.1
2078,1963-11-06,31.3
2080,1963-11-07,25.8
2082,1963-11-08,29.5
2084,1963-11-09,27.9
2086,1963-11-10,25.6
2088,1963-11-11,26.9
2090,1963-11-12,25.3
2092,1963-11-13,30.9
2094,1963-11-14,27.1
2096,1963-11-15,24.7
2098,1963-11-16,23.2
2100,1963-11-17,27.7
2102,1963-11-18,29.3
2104,1963-11-19,29.8
2106,1963-11-20,36.2
2108,1963-11-21,26.0
2110,1963-11-22,22.2
2112,1963-11-23,25.2
2114,1963-11-24,26.8
2116,1963-11-25,32.6
2118,1963-11-26,36.7
2120,1963-11-27,29.7
2122,1963-11-28,28.2
2124,1963-11-29,27.7
2126,1963-11-30,27.5
2128,1963-12-01,28.4
2130,1963-12-02,29.0
2132,1963-12-03,26.3
2134,1963-12-04,33.9
2136,1963-12-05,39.0
2138,1963-12-06,31.8
2140,1963-12-07,27.4
2142,1963-12-08,31.1
2144,1963-12-09,29.1
2146,1963-12-10,28.1
2148,1963-12-11,29.3
2150,1963-12-12,35.0
2152,1963-12-13,29.1
2154,1963-12-14,24.5
2156,1963-12-15,26.0
2158,1963-12-16,25.1
2160,1963-12-17,26.0
2162,1963-12-18,27.7
2164,1963-12-19,26.8
2166,1963-12-20,22.0
2168,1963-12-21,24.9
2170,1963-12-22,22.4
2172,1963-12-23,24.0
2174,1963-12-24,23.9
2176,1963-12-25,24.5
2178,1963-12-26,22.5
2180,1963-12-27,23.7
2182,1963-12-28,25.6
2184,1963-12-29,26.6
2186,1963-12-30,28.6
2188,1963-12-31,32.1
2190,1964-01-01,33.8
2192,1964-01-02,29.2
2194,1964-01-03,27.4
2196,1964-01-04,23.6
2198,1964-01-05,25.5
2200,1964-01-06,26.3
2202,1964-01-07,31.1
2204,1964-01-08,34.4
2206,1964-01-09,30.9
2208,1964-01-10,25.9
2210,1964-01-11,26.0
2212,1964-01-12,28.8
2214,1964-01-13,27.9
2216,1964-01-14,26.5
2218,1964-01-15,26.9
2220,1964-01-16,28.3
2222,1964-01-17,30.2
2224,1964-01-18,25.8
2226,1964-01-19,25.0
2228,1964-01-20,26.4
2230,1964-01-21,28.7
2232,1964-01-22,27.7
2234,1964-01-23,26.7
2236,1964-01-24,24.4
2238,1964-01-25,27.9
2240,1964-01-26,29.4
2242,1964-01-27,32.7
2244,1964-01-28,32.3
2246,1964-01-29,27.6
2248,1964-01-30,27.2
2250,1964-01-31,30.8
2252,1964-02-01,34.7
2254,1964-02-02,32.6
2256,1964-02-03,28.5
2258,1964-02-04,25.2
2260,1964-02-05,26.4
2262,1964-02-06,28.5
2264,1964-02-07,29.5
2266,1964-02-08,31.4
2268,1964-02-09,32.4
2270,1964-02-10,27.9
2272,1964-02-11,29.9
2274,1964-02-12,29.4
2276,1964-02-13,29.9
2278,1964-02-14,25.7
2280,1964-02-15,35.6
2282,1964-02-16,34.5
2284,1964-02-17,34.3
2286,1964-02-18,32.0
2288,1964-02-19,30.5
2290,1964-02-20,26.0
2292,1964-02-21,22.5
2294,1964-02-22,23.8
2296,1964-02-23,24.0
2298,1964-02-24,25.9
2300,1964-02-25,27.9
2302,1964-02-26,27.4
2304,1964-02-27,25.9
2306,1964-02-28,28.4
2308,1964-02-29,31.5
2310,1964-03-01,32.5
2312,1964-03-02,35.2
2314,1964-03-03,31.9
2316,1964-03-04,31.2
2318,1964-03-05,30.5
2320,1964-03-06,30.2
2322,1964-03-07,28.3
2324,1964-03-08,26.3
2326,1964-03-09,26.0
2328,1964-03-10,29.3
2330,1964-03-11,30.2
2332,1964-03-12,31.0
2334,1964-03-13,28.2
2336,1964-03-14,29.7
2338,1964-03-15,27.5
2340,1964-03-16,25.7
2342,1964-03-17,24.6
2344,1964-03-18,24.5
2346,1964-03-19,26.3
2348,1964-03-20,25.4
2350,1964-03-21,26.0
2352,1964-03-22,27.7
2354,1964-03-23,28.9
2356,1964-03-24,33.3
2358,1964-03-25,33.3
2360,1964-03-26,35.0
2362,1964-03-27,34.5
2364,1964-03-28,30.7
2366,1964-03-29,35.8
2368,1964-03-30,26.6
2370,1964-03-31,24.8
2372,1964-04-01,24.1
2374,1964-04-02,23.4
2376,1964-04-03,22.7
2378,1964-04-04,24.5
2380,1964-04-05,25.2
2382,1964-04-06,26.5
2384,1964-04-07,26.9
2386,1964-04-08,26.8
2388,1964-04-09,28.1
2390,1964-04-10,26.9
2392,1964-04-11,26.8
2394,1964-04-12,26.2
2396,1964-04-13,31.0
2398,1964-04-14,29.3
2400,1964-04-15,27.8
2402,1964-04-16,31.4
2404,1964-04-17,31.4
2406,1964-04-18,27.6
2408,1964-04-19,28.2
2410,1964-04-20,29.0
2412,1964-04-21,26.2
2414,1964-04-22,26.5
2416,1964-04-23,30.9
2418,1964-04-24,31.9
2420,1964-04-25,26.3
2422,1964-04-26,25.5
2424,1964-04-27,29.7
2426,1964-04-28,26.3
2428,1964-04-29,24.2
2430,1964-04-30,26.4
2432,1964-05-01,26.5
2434,1964-05-02,26.9
2436,1964-05-03,21.4
2438,1964-05-04,24.5
2440,1964-05-05,24.2
2442,1964-05-06,23.0
2444,1964-05-07,24.8
2446,1964-05-08,24.5
2448,1964-05-09,24.5
2450,1964-05-10,26.0
2452,1964-05-11,25.9
2454,1964-05-12,24.5
2456,1964-05-13,27.5
2458,1964-05-14,23.9
2460,1964-05-15,23.9
2462,1964-05-16,24.3
2464,1964-05-17,25.1
2466,1964-05-18,24.8
2468,1964-05-19,24.6
2470,1964-05-20,26.8
2472,1964-05-21,26.1
2474,1964-05-22,26.1
2476,1964-05-23,25.8
2478,1964-05-24,25.5
2480,1964-05-25,24.7
2482,1964-05-26,24.7
2484,1964-05-27,24.9
2486,1964-05-28,26.3
2488,1964-05-29,22.5
2490,1964-05-30,20.1
2492,1964-05-31,21.6
2494,1964-06-01,21.8
2496,1964-06-02,22.6
2498,1964-06-03,24.0
2500,1964-06-04,26.2
2502,1964-06-05,29.5
2504,1964-06-06,23.5
2506,1964-06-07,22.8
2508,1964-06-08,23.7
2510,1964-06-09,27.6
2512,1964-06-10,25.6
2514,1964-06-11,28.0
2516,1964-06-12,25.6
2518,1964-06-13,22.7
2520,1964-06-14,21.5
2522,1964-06-15,22.5
2524,1964-06-16,26.5
2526,1964-06-17,22.2
2528,1964-06-18,20.6
2530,1964-06-19,24.8
2532,1964-06-20,24.2
2534,1964-06-21,24.4
2536,1964-06-22,24.1
2538,1964-06-23,27.8
2540,1964-06-24,27.7
2542,1964-06-25,25.7
2544,1964-06-26,21.6
2546,1964-06-27,19.4
2548,1964-06-28,26.8
2550,1964-06-29,20.2
2552,1964-06-30,18.3
2554,1964-07-01,21.8
2556,1964-07-02,20.2
2558,1964-07-03,21.7
2560,1964-07-04,22.3
2562,1964-07-05,19.7
2564,1964-07-06,19.9
2566,1964-07-07,22.0
2568,1964-07-08,26.2
2570,1964-07-09,21.8
2572,1964-07-10,22.0
2574,1964-07-11,22.7
2576,1964-07-12,22.5
2578,1964-07-13,22.4
2580,1964-07-14,23.4
2582,1964-07-15,24.3
2584,1964-07-16,26.4
2586,1964-07-17,25.2
2588,1964-07-18,19.0
2590,1964-07-19,19.4
2592,1964-07-20,18.7
2594,1964-07-21,19.9
2596,1964-07-22,20.8
2598,1964-07-23,20.7
2600,1964-07-24,23.8
2602,1964-07-25,22.6
2604,1964-07-26,23.6
2606,1964-07-27,17.9
2608,1964-07-28,18.9
2610,1964-07-29,20.8
2612,1964-07-30,23.4
2614,1964-07-31,25.9
2616,1964-08-01,25.8
2618,1964-08-02,27.4
2620,1964-08-03,23.8
2622,1964-08-04,19.9
2624,1964-08-05,21.2
2626,1964-08-06,23.1
2628,1964-08-07,24.9
2630,1964-08-08,27.7
2632,1964-08-09,24.7
2634,1964-08-10,21.0
2636,1964-08-11,22.7
2638,1964-08-12,23.7
2640,1964-08-13,24.6
2642,1964-08-14,24.7
2644,1964-08-15,26.1
2646,1964-08-16,25.8
2648,1964-08-17,25.0
2650,1964-08-18,31.1
2652,1964-08-19,31.8
2654,1964-08-20,25.2
2656,1964-08-21,21.8
2658,1964-08-22,25.8
2660,1964-08-23,23.1
2662,1964-08-24,24.7
2664,1964-08-25,29.8
2666,1964-08-26,24.2
2668,1964-08-27,25.4
2670,1964-08-28,27.7
2672,1964-08-29,27.8
2674,1964-08-30,26.5
2676,1964-08-31,26.5
2678,1964-09-01,32.2
2680,1964-09-02,28.4
2682,1964-09-03,18.2
2684,1964-09-04,17.8
2686,1964-09-05,23.0
2688,1964-09-06,25.8
2690,1964-09-07,25.7
2692,1964-09-08,26.3
2694,1964-09-09,23.2
2696,1964-09-10,29.0
2698,1964-09-11,24.8
2700,1964-09-12,19.9
2702,1964-09-13,19.7
2704,1964-09-14,24.9
2706,1964-09-15,26.7
2708,1964-09-16,28.6
2710,1964-09-17,30.6
2712,1964-09-18,25.2
2714,1964-09-19,29.5
2716,1964-09-20,29.9
2718,1964-09-21,31.2
2720,1964-09-22,25.3
2722,1964-09-23,26.7
2724,1964-09-24,25.5
2726,1964-09-25,25.0
2728,1964-09-26,28.6
2730,1964-09-27,28.8
2732,1964-09-28,29.1
2734,1964-09-29,30.8
2736,1964-09-30,32.2
2738,1964-10-01,28.2
2740,1964-10-02,24.3
2742,1964-10-03,19.7
2744,1964-10-04,21.0
2746,1964-10-05,20.3
2748,1964-10-06,21.0
2750,1964-10-07,24.7
2752,1964-10-08,24.4
2754,1964-10-09,22.6
2756,1964-10-10,23.4
2758,1964-10-11,25.4
2760,1964-10-12,22.5
2762,1964-10-13,23.5
2764,1964-10-14,22.9
2766,1964-10-15,23.5
2768,1964-10-16,23.5
2770,1964-10-17,24.5
2772,1964-10-18,25.3
2774,1964-10-19,23.8
2776,1964-10-20,22.3
2778,1964-10-21,33.1
2780,1964-10-22,29.7
2782,1964-10-23,22.6
2784,1964-10-24,22.6
2786,1964-10-25,24.9
2788,1964-10-26,31.3
2790,1964-10-27,29.7
2792,1964-10-28,23.1
2794,1964-10-29,31.4
2796,1964-10-30,31.9
2798,1964-10-31,27.0
2800,1964-11-01,23.2
2802,1964-11-02,20.3
2804,1964-11-03,23.6
2806,1964-11-04,25.3
2808,1964-11-05,29.6
2810,1964-11-06,28.9
2812,1964-11-07,26.7
2814,1964-11-08,28.8
2816,1964-11-09,26.8
2818,1964-11-10,24.1
2820,1964-11-11,23.6
2822,1964-11-12,22.4
2824,1964-11-13,24.9
2826,1964-11-14,33.6
2828,1964-11-15,28.0
2830,1964-11-16,27.3
2832,1964-11-17,24.3
2834,1964-11-18,26.6
2836,1964-11-19,24.0
2838,1964-11-20,26.5
2840,1964-11-21,28.2
2842,1964-11-22,23.4
2844,1964-11-23,27.1
2846,1964-11-24,26.9
2848,1964-11-25,26.2
2850,1964-11-26,24.7
2852,1964-11-27,27.9
2854,1964-11-28,31.2
2856,1964-11-29,34.9
2858,1964-11-30,31.2
2860,1964-12-01,27.0
2862,1964-12-02,30.8
2864,1964-12-03,34.3
2866,1964-12-04,24.3
2868,1964-12-05,23.3
2870,1964-12-06,24.9
2872,1964-12-07,25.6
2874,1964-12-08,25.9
2876,1964-12-09,25.4
2878,1964-12-10,29.5
2880,1964-12-11,31.9
2882,1964-12-12,36.6
2884,1964-12-13,35.5
2886,1964-12-14,24.3
2888,1964-12-15,24.6
2890,1964-12-16,28.8
2892,1964-12-17,33.3
2894,1964-12-18,22.8
2896,1964-12-19,23.5
2898,1964-12-20,25.1
2900,1964-12-21,26.6
2902,1964-12-22,26.6
2904,1964-12-23,27.5
2906,1964-12-24,31.5
2908,1964-12-25,32.8
2910,1964-12-26,30.2
2912,1964-12-27,26.1
2914,1964-12-28,29.3
2916,1964-12-29,35.6
2918,1964-12-30,25.0
2920,1964-12-31,24.7
2922,1965-01-01,26.1
2924,1965-01-02,27.4
2926,1965-01-03,28.4
2928,1965-01-04,30.0
2930,1965-01-05,24.3
2932,1965-01-06,24.2
2934,1965-01-07,27.1
2936,1965-01-08,32.7
2938,1965-01-09,27.2
2940,1965-01-10,20.0
2942,1965-01-11,25.7
2944,1965-01-12,29.5
2946,1965-01-13,29.5
2948,1965-01-14,30.2
2950,1965-01-15,30.8
2952,1965-01-16,32.2
2954,1965-01-17,32.7
2956,1965-01-18,34.7
2958,1965-01-19,28.3
2960,1965-01-20,24.9
2962,1965-01-21,24.7
2964,1965-01-22,27.9
2966,1965-01-23,27.4
2968,1965-01-24,27.8
2970,1965-01-25,27.0
2972,1965-01-26,28.1
2974,1965-01-27,30.8
2976,1965-01-28,28.0
2978,1965-01-29,27.7
2980,1965-01-30,29.4
2982,1965-01-31,37.0
2984,1965-02-01,31.0
2986,1965-02-02,28.7
2988,1965-02-03,29.7
2990,1965-02-04,30.5
2992,1965-02-05,28.8
2994,1965-02-06,26.3
2996,1965-02-07,30.7
2998,1965-02-08,28.7
3000,1965-02-09,27.6
3002,1965-02-10,27.2
3004,1965-02-11,24.9
3006,1965-02-12,28.3
3008,1965-02-13,35.0
3010,1965-02-14,36.4
3012,1965-02-15,29.9
3014,1965-02-16,29.8
3016,1965-02-17,33.0
3018,1965-02-18,27.3
3020,1965-02-19,27.5
3022,1965-02-20,28.0
3024,1965-02-21,25.4
3026,1965-02-22,30.4
3028,1965-02-23,32.3
3030,1965-02-24,31.3
3032,1965-02-25,28.7
3034,1965-02-26,33.8
3036,1965-02-27,34.5
3038,1965-02-28,35.5
3040,1965-03-01,32.0
3042,1965-03-02,32.3
3044,1965-03-03,30.9
3046,1965-03-04,25.0
3048,1965-03-05,26.7
3050,1965-03-06,28.3
3052,1965-03-07,28.7
3054,1965-03-08,31.4
3056,1965-03-09,32.2
3058,1965-03-10,32.5
3060,1965-03-11,26.4
3062,1965-03-12,27.9
3064,1965-03-13,26.1
3066,1965-03-14,26.8
3068,1965-03-15,27.3
3070,1965-03-16,28.0
3072,1965-03-17,29.4
3074,1965-03-18,34.3
3076,1965-03-19,31.3
3078,1965-03-20,26.5
3080,1965-03-21,25.0
3082,1965-03-22,26.6
3084,1965-03-23,24.7
3086,1965-03-24,32.7
3088,1965-03-25,32.2
3090,1965-03-26,28.7
3092,1965-03-27,28.3
3094,1965-03-28,30.3
3096,1965-03-29,30.3
3098,1965-03-30,29.7
3100,1965-03-31,27.8
3102,1965-04-01,27.6
3104,1965-04-02,27.3
3106,1965-04-03,27.1
3108,1965-04-04,27.7
3110,1965-04-05,28.2
3112,1965-04-06,27.3
3114,1965-04-07,29.5
3116,1965-04-08,29.8
3118,1965-04-09,32.4
3120,1965-04-10,30.9
3122,1965-04-11,27.7
3124,1965-04-12,28.4
3126,1965-04-13,27.6
3128,1965-04-14,27.1
3130,1965-04-15,25.8
3132,1965-04-16,27.1
3134,1965-04-17,28.5
3136,1965-04-18,30.7
3138,1965-04-19,27.9
3140,1965-04-20,25.9
3142,1965-04-21,31.1
3144,1965-04-22,26.5
3146,1965-04-23,27.7
3148,1965-04-24,28.9
3150,1965-04-25,31.7
3152,1965-04-26,33.6
3154,1965-04-27,27.8
3156,1965-04-28,28.6
3158,1965-04-29,26.0
3160,1965-04-30,26.7
3162,1965-05-01,25.7
3164,1965-05-02,26.3
3166,1965-05-03,25.8
3168,1965-05-04,25.3
3170,1965-05-05,26.1
3172,1965-05-06,29.8
3174,1965-05-07,30.3
3176,1965-05-08,26.9
3178,1965-05-09,27.4
3180,1965-05-10,32.8
3182,1965-05-11,28.4
3184,1965-05-12,25.1
3186,1965-05-13,29.0
3188,1965-05-14,32.6
3190,1965-05-15,28.0
3192,1965-05-16,25.2
3194,1965-05-17,22.3
3196,1965-05-18,22.2
3198,1965-05-19,21.1
3200,1965-05-20,23.1
3202,1965-05-21,27.0
3204,1965-05-22,26.6
3206,1965-05-23,24.0
3208,1965-05-24,23.9
3210,1965-05-25,23.0
3212,1965-05-26,23.9
3214,1965-05-27,27.0
3216,1965-05-28,25.7
3218,1965-05-29,25.7
3220,1965-05-30,25.4
3222,1965-05-31,27.1
3224,1965-06-01,26.3
3226,1965-06-02,28.6
3228,1965-06-03,25.9
3230,1965-06-04,28.8
3232,1965-06-05,24.0
3234,1965-06-06,24.4
3236,1965-06-07,24.8
3238,1965-06-08,26.2
3240,1965-06-09,28.6
3242,1965-06-10,27.3
3244,1965-06-11,27.4
3246,1965-06-12,24.8
3248,1965-06-13,24.6
3250,1965-06-14,26.1
3252,1965-06-15,26.3
3254,1965-06-16,25.4
3256,1965-06-17,25.5
3258,1965-06-18,25.3
3260,1965-06-19,25.5
3262,1965-06-20,23.9
3264,1965-06-21,25.5
3266,1965-06-22,25.7
3268,1965-06-23,25.6
3270,1965-06-24,25.7
3272,1965-06-25,25.3
3274,1965-06-26,24.7
3276,1965-06-27,25.4
3278,1965-06-28,24.7
3280,1965-06-29,27.8
3282,1965-06-30,28.6
3284,1965-07-01,28.5
3286,1965-07-02,26.6
3288,1965-07-03,31.5
3290,1965-07-04,28.0
3292,1965-07-05,24.8
3294,1965-07-06,23.4
3296,1965-07-07,19.5
3298,1965-07-08,23.2
3300,1965-07-09,24.1
3302,1965-07-10,24.3
3304,1965-07-11,21.4
3306,1965-07-12,20.9
3308,1965-07-13,26.0
3310,1965-07-14,28.5
3312,1965-07-15,26.4
3314,1965-07-16,20.4
3316,1965-07-17,20.4
3318,1965-07-18,24.5
3320,1965-07-19,28.0
3322,1965-07-20,31.2
3324,1965-07-21,25.3
3326,1965-07-22,21.1
3328,1965-07-23,21.5
3330,1965-07-24,23.0
3332,1965-07-25,22.8
3334,1965-07-26,24.0
3336,1965-07-27,24.7
3338,1965-07-28,26.5
3340,1965-07-29,26.2
3342,1965-07-30,23.5
3344,1965-07-31,22.2
3346,1965-08-01,24.9
3348,1965-08-02,25.7
3350,1965-08-03,31.0
3352,1965-08-04,26.1
3354,1965-08-05,20.5
3356,1965-08-06,24.0
3358,1965-08-07,23.7
3360,1965-08-08,25.1
3362,1965-08-09,25.9
3364,1965-08-10,25.6
3366,1965-08-11,26.9
3368,1965-08-12,29.6
3370,1965-08-13,28.1
3372,1965-08-14,30.6
3374,1965-08-15,26.9
3376,1965-08-16,32.0
3378,1965-08-17,35.2
3380,1965-08-18,33.1
3382,1965-08-19,28.4
3384,1965-08-20,24.5
3386,1965-08-21,21.9
3388,1965-08-22,21.5
3390,1965-08-23,25.2
3392,1965-08-24,23.8
3394,1965-08-25,27.0
3396,1965-08-26,25.5
3398,1965-08-27,29.9
3400,1965-08-28,28.2
3402,1965-08-29,25.2
3404,1965-08-30,27.2
3406,1965-08-31,23.0
3408,1965-09-01,26.1
3410,1965-09-02,31.9
3412,1965-09-03,30.3
3414,1965-09-04,30.5
3416,1965-09-05,24.4
3418,1965-09-06,25.3
3420,1965-09-07,24.3
3422,1965-09-08,26.9
3424,1965-09-09,27.0
3426,1965-09-10,33.5
3428,1965-09-11,32.7
3430,1965-09-12,23.0
3432,1965-09-13,21.7
3434,1965-09-14,28.9
3436,1965-09-15,26.3
3438,1965-09-16,25.9
3440,1965-09-17,25.9
3442,1965-09-18,29.1
3444,1965-09-19,31.1
3446,1965-09-20,25.5
3448,1965-09-21,22.0
3450,1965-09-22,22.3
3452,1965-09-23,26.5
3454,1965-09-24,31.9
3456,1965-09-25,33.0
3458,1965-09-26,27.6
3460,1965-09-27,22.8
3462,1965-09-28,22.2
3464,1965-09-29,24.3
3466,1965-09-30,30.0
3468,1965-10-01,26.6
3470,1965-10-02,21.6
3472,1965-10-03,21.9
3474,1965-10-04,24.5
3476,1965-10-05,24.8
3478,1965-10-06,26.6
3480,1965-10-07,27.8
3482,1965-10-08,32.9
3484,1965-10-09,29.0
3486,1965-10-10,31.1
3488,1965-10-11,26.2
3490,1965-10-12,21.7
3492,1965-10-13,23.7
3494,1965-10-14,27.9
3496,1965-10-15,24.1
3498,1965-10-16,25.5
3500,1965-10-17,25.7
3502,1965-10-18,30.8
3504,1965-10-19,34.6
3506,1965-10-20,30.7
3508,1965-10-21,27.3
3510,1965-10-22,29.0
3512,1965-10-23,31.2
3514,1965-10-24,27.8
3516,1965-10-25,34.0
3518,1965-10-26,24.8
3520,1965-10-27,25.7
3522,1965-10-28,34.6
3524,1965-10-29,30.3
3526,1965-10-30,24.5
3528,1965-10-31,23.1
3530,1965-11-01,25.4
3532,1965-11-02,23.7
3534,1965-11-03,26.9
3536,1965-11-04,28.7
3538,1965-11-05,27.8
3540,1965-11-06,29.4
3542,1965-11-07,30.7
3544,1965-11-08,31.1
3546,1965-11-09,27.9
3548,1965-11-10,27.8
3550,1965-11-11,32.5
3552,1965-11-12,29.4
3554,1965-11-13,28.4
3556,1965-11-14,28.8
3558,1965-11-15,32.5
3560,1965-11-16,28.8
3562,1965-11-17,24.5
3564,1965-11-18,25.7
3566,1965-11-19,26.7
3568,1965-11-20,27.5
3570,1965-11-21,26.8
3572,1965-11-22,27.2
3574,1965-11-23,26.3
3576,1965-11-24,25.7
3578,1965-11-25,26.7
3580,1965-11-26,28.7
3582,1965-11-27,28.6
3584,1965-11-28,26.0
3586,1965-11-29,26.5
3588,1965-11-30,28.4
3590,1965-12-01,30.6
3592,1965-12-02,30.8
3594,1965-12-03,31.3
3596,1965-12-04,32.7
3598,1965-12-05,36.0
3600,1965-12-06,36.2
3602,1965-12-07,34.0
3604,1965-12-08,31.5
3606,1965-12-09,28.4
3608,1965-12-10,32.8
3610,1965-12-11,34.5
3612,1965-12-12,34.7
3614,1965-12-13,29.7
3616,1965-12-14,36.9
3618,1965-12-15,29.8
3620,1965-12-16,26.1
3622,1965-12-17,29.3
3624,1965-12-18,32.2
3626,1965-12-19,37.5
3628,1965-12-20,37.8
3630,1965-12-21,36.7
3632,1965-12-22,30.8
3634,1965-12-23,24.7
3636,1965-12-24,25.7
3638,1965-12-25,33.6
3640,1965-12-26,35.3
3642,1965-12-27,31.9
3644,1965-12-28,29.5
3646,1965-12-29,27.9
3648,1965-12-30,28.6
3650,1965-12-31,26.2
3652,1966-01-01,30.0
3654,1966-01-02,28.2
3656,1966-01-03,28.2
3658,1966-01-04,28.7
3660,1966-01-05,27.9
3662,1966-01-06,29.5
3664,1966-01-07,30.5
3666,1966-01-08,34.4
3668,1966-01-09,36.0
3670,1966-01-10,33.7
3672,1966-01-11,24.2
3674,1966-01-12,24.0
3676,1966-01-13,22.3
3678,1966-01-14,27.3
3680,1966-01-15,28.6
3682,1966-01-16,29.3
3684,1966-01-17,33.7
3686,1966-01-18,32.3
3688,1966-01-19,34.0
3690,1966-01-20,34.7
3692,1966-01-21,35.3
3694,1966-01-22,36.5
3696,1966-01-23,34.8
3698,1966-01-24,36.1
3700,1966-01-25,36.8
3702,1966-01-26,32.3
3704,1966-01-27,28.3
3706,1966-01-28,29.5
3708,1966-01-29,33.7
3710,1966-01-30,35.7
3712,1966-01-31,33.9
3714,1966-02-01,29.4
3716,1966-02-02,35.0
3718,1966-02-03,35.6
3720,1966-02-04,37.1
3722,1966-02-05,37.2
3724,1966-02-06,35.4
3726,1966-02-07,35.4
3728,1966-02-08,36.5
3730,1966-02-09,37.0
3732,1966-02-10,34.4
3734,1966-02-11,33.7
3736,1966-02-12,36.1
3738,1966-02-13,33.4
3740,1966-02-14,32.2
3742,1966-02-15,31.5
3744,1966-02-16,31.4
3746,1966-02-17,30.7
3748,1966-02-18,36.2
3750,1966-02-19,35.6
3752,1966-02-20,31.9
3754,1966-02-21,33.5
3756,1966-02-22,30.8
3758,1966-02-23,30.5
3760,1966-02-24,35.5
3762,1966-02-25,33.9
3764,1966-02-26,31.5
3766,1966-02-27,29.6
3768,1966-02-28,30.4
3770,1966-03-01,32.5
3772,1966-03-02,35.5
3774,1966-03-03,36.9
3776,1966-03-04,34.9
3778,1966-03-05,35.4
3780,1966-03-06,33.4
3782,1966-03-07,26.4
3784,1966-03-08,27.1
3786,1966-03-09,26.7
3788,1966-03-10,23.1
3790,1966-03-11,28.7
3792,1966-03-12,29.3
3794,1966-03-13,29.7
3796,1966-03-14,29.8
3798,1966-03-15,30.5
3800,1966-03-16,30.9
3802,1966-03-17,33.4
3804,1966-03-18,35.5
3806,1966-03-19,32.5
3808,1966-03-20,33.1
3810,1966-03-21,35.4
3812,1966-03-22,34.5
3814,1966-03-23,35.0
3816,1966-03-24,31.6
3818,1966-03-25,35.1
3820,1966-03-26,30.5
3822,1966-03-27,25.8
3824,1966-03-28,23.8
3826,1966-03-29,26.9
3828,1966-03-30,27.7
3830,1966-03-31,29.3
3832,1966-04-01,28.4
3834,1966-04-02,30.5
3836,1966-04-03,28.3
3838,1966-04-04,25.4
3840,1966-04-05,25.5
3842,1966-04-06,25.4
3844,1966-04-07,25.3
3846,1966-04-08,24.6
3848,1966-04-09,25.3
3850,1966-04-10,25.4
3852,1966-04-11,23.9
3854,1966-04-12,25.7
3856,1966-04-13,28.0
3858,1966-04-14,29.6
3860,1966-04-15,33.1
3862,1966-04-16,27.4
3864,1966-04-17,28.5
3866,1966-04-18,30.4
3868,1966-04-19,29.7
3870,1966-04-20,29.1
3872,1966-04-21,26.8
3874,1966-04-22,24.4
3876,1966-04-23,26.9
3878,1966-04-24,27.5
3880,1966-04-25,27.7
3882,1966-04-26,25.6
3884,1966-04-27,27.4
3886,1966-04-28,27.6
3888,1966-04-29,27.8
3890,1966-04-30,27.5
3892,1966-05-01,27.6
3894,1966-05-02,30.8
3896,1966-05-03,28.8
3898,1966-05-04,29.8
3900,1966-05-05,25.1
3902,1966-05-06,23.4
3904,1966-05-07,26.9
3906,1966-05-08,27.9
3908,1966-05-09,25.9
3910,1966-05-10,26.4
3912,1966-05-11,26.2
3914,1966-05-12,24.6
3916,1966-05-13,26.3
3918,1966-05-14,25.7
3920,1966-05-15,25.6
3922,1966-05-16,25.2
3924,1966-05-17,26.8
3926,1966-05-18,25.7
3928,1966-05-19,25.9
3930,1966-05-20,25.8
3932,1966-05-21,27.0
3934,1966-05-22,28.7
3936,1966-05-23,26.5
3938,1966-05-24,20.9
3940,1966-05-25,22.8
3942,1966-05-26,23.5
3944,1966-05-27,22.5
3946,1966-05-28,24.5
3948,1966-05-29,24.0
3950,1966-05-30,23.6
3952,1966-05-31,24.9
3954,1966-06-01,25.8
3956,1966-06-02,27.9
3958,1966-06-03,24.4
3960,1966-06-04,23.2
3962,1966-06-05,23.6
3964,1966-06-06,22.0
3966,1966-06-07,25.5
3968,1966-06-08,25.3
3970,1966-06-09,24.3
3972,1966-06-10,23.8
3974,1966-06-11,25.5
3976,1966-06-12,28.1
3978,1966-06-13,28.4
3980,1966-06-14,29.4
3982,1966-06-15,32.5
3984,1966-06-16,26.9
3986,1966-06-17,26.8
3988,1966-06-18,25.5
3990,1966-06-19,21.8
3992,1966-06-20,26.0
3994,1966-06-21,27.7
3996,1966-06-22,29.5
3998,1966-06-23,31.4
4000,1966-06-24,26.0
4002,1966-06-25,25.8
4004,1966-06-26,27.8
4006,1966-06-27,29.4
4008,1966-06-28,29.7
4010,1966-06-29,30.6
4012,1966-06-30,25.7
4014,1966-07-01,20.8
4016,1966-07-02,22.7
4018,1966-07-03,22.8
4020,1966-07-04,25.4
4022,1966-07-05,24.3
4024,1966-07-06,23.8
4026,1966-07-07,23.5
4028,1966-07-08,22.4
4030,1966-07-09,24.2
4032,1966-07-10,24.1
4034,1966-07-11,25.4
4036,1966-07-12,28.5
4038,1966-07-13,28.3
4040,1966-07-14,28.7
4042,1966-07-15,29.3
4044,1966-07-16,26.1
4046,1966-07-17,24.7
4048,1966-07-18,23.9
4050,1966-07-19,28.0
4052,1966-07-20,26.0
4054,1966-07-21,29.7
4056,1966-07-22,29.4
4058,1966-07-23,27.7
4060,1966-07-24,22.2
4062,1966-07-25,21.2
4064,1966-07-26,22.4
